season,game_type,week,away_team,away_score,home_team,home_score,result,total,overtime,away_moneyline,home_moneyline,spread_line,away_spread_odds,home_spread_odds,total_line,under_odds,over_odds,home_team_win,home_win_pct,home_ppg,home_opp_ppg,away_win_pct,away_ppg,away_opp_ppg
2019,REG,12,IND,17,HOU,20,3,37,0,164,-183,3.5,-105,-105,46.0,-106,-105,1,0.6,24.5,23.2,0.6,22.7,20.6
2019,REG,12,CAR,31,NO,34,3,65,0,374,-457,10.0,-108,-102,46.0,-118,106,1,0.8,23.8,19.9,0.5,22.8,25.7
2019,REG,12,OAK,3,NYJ,34,31,37,0,-177,158,-3.5,102,-112,45.0,103,-115,1,0.3,16.4,25.5,0.6,22.5,25.0
2019,REG,12,SEA,17,PHI,9,-8,26,0,-105,-105,-1.0,102,-112,45.5,-107,-104,0,0.5,23.4,23.0,0.8,27.5,25.4
2019,REG,12,DET,16,WAS,19,3,35,0,-190,169,-4.0,-102,-109,39.0,-110,-102,1,0.1,12.5,25.3,0.4,24.4,27.2
2019,REG,12,JAX,20,TEN,42,22,62,0,198,-225,4.5,103,-114,42.0,100,-112,1,0.5,20.3,19.7,0.4,18.9,22.2
2019,REG,12,DAL,9,NE,13,4,22,0,203,-231,5.5,-108,-102,44.5,-101,-110,1,0.9,28.7,10.8,0.6,28.6,19.7
2019,REG,12,GB,8,SF,37,29,45,0,156,-175,3.0,111,-122,48.0,-102,-109,1,0.9,29.5,15.5,0.8,25.0,20.5
2019,REG,12,BAL,45,LA,6,-39,51,0,-162,145,-3.5,112,-124,47.0,103,-114,0,0.6,24.3,19.8,0.8,34.1,19.6
2019,REG,12,MIA,24,CLE,41,17,65,0,365,-446,11.0,-113,103,45.5,-106,-105,1,0.4,19.2,22.8,0.2,13.9,30.5
2019,REG,13,NYJ,6,CIN,22,16,28,0,-123,111,-2.5,102,-112,43.0,-104,-107,1,0.0,14.272727272727273,26.545454545454547,0.36363636363636365,18.0,23.454545454545453
2019,REG,13,CLE,13,PIT,20,7,33,0,-113,103,-1.0,-107,-103,40.0,-109,-102,1,0.5454545454545454,19.636363636363637,19.272727272727273,0.45454545454545453,21.181818181818183,22.90909090909091
2019,REG,13,GB,31,NYG,13,-18,44,0,-256,223,-6.5,103,-113,43.5,-107,-104,0,0.18181818181818182,19.727272727272727,28.0,0.7272727272727273,23.454545454545453,22.0
2019,REG,13,PHI,31,MIA,37,6,68,0,-469,382,-10.5,-100,-110,45.0,-109,-102,1,0.18181818181818182,14.818181818181818,31.454545454545453,0.45454545454545453,22.09090909090909,22.454545454545453
2019,REG,13,TB,28,JAX,11,-17,39,0,-155,140,-3.0,-105,-105,46.5,-105,-106,0,0.36363636363636365,19.0,24.0,0.36363636363636365,28.363636363636363,30.454545454545453
2019,REG,13,TEN,31,IND,17,-14,48,0,-109,-101,-1.0,-102,-108,41.5,-106,-105,0,0.5454545454545454,22.181818181818183,20.545454545454547,0.5454545454545454,22.272727272727273,19.727272727272727
2019,REG,13,WAS,29,CAR,21,-8,50,0,391,-482,10.5,-110,-100,38.5,-113,102,0,0.45454545454545453,23.545454545454547,26.454545454545453,0.18181818181818182,13.090909090909092,24.454545454545453
2019,REG,13,MIN,30,SEA,37,7,67,0,138,-154,2.5,112,-124,48.0,-102,-109,1,0.8181818181818182,26.545454545454547,23.90909090909091,0.7272727272727273,26.272727272727273,18.636363636363637
2019,REG,13,LAC,20,DEN,23,3,43,0,-207,183,-4.5,-103,-107,39.0,105,-117,1,0.2727272727272727,15.909090909090908,19.727272727272727,0.36363636363636365,20.363636363636363,19.818181818181817
2019,REG,13,OAK,9,KC,40,31,49,0,369,-451,11.5,-116,106,49.5,-103,-108,1,0.6363636363636364,28.0,23.272727272727273,0.5454545454545454,20.727272727272727,25.818181818181817
2019,REG,13,LA,34,ARI,7,-27,41,0,-139,125,-2.5,-110,-100,47.0,-114,103,0,0.2727272727272727,22.545454545454547,28.818181818181817,0.5454545454545454,22.636363636363637,22.09090909090909
2019,REG,13,NE,22,HOU,28,6,50,0,-172,154,-3.5,106,-117,47.0,-104,-107,1,0.6363636363636364,24.09090909090909,22.636363636363637,0.9090909090909091,27.272727272727273,10.636363636363637
2019,REG,13,SF,17,BAL,20,3,37,0,212,-242,5.5,-100,-110,45.0,-103,-108,1,0.8181818181818182,35.09090909090909,18.363636363636363,0.9090909090909091,30.181818181818183,14.818181818181818
2019,REG,13,NO,26,ATL,18,-8,44,0,-319,272,-7.0,-106,-104,48.0,-103,-108,0,0.2727272727272727,22.0,27.0,0.8181818181818182,24.727272727272727,20.90909090909091
2019,REG,13,BUF,26,DAL,15,-11,41,0,256,-298,6.5,104,-115,46.5,-109,-102,0,0.5454545454545454,26.818181818181817,19.09090909090909,0.7272727272727273,21.0,15.727272727272727
2019,REG,13,CHI,24,DET,20,-4,44,0,-230,203,-5.5,-104,-106,37.5,-103,-108,0,0.36363636363636365,23.636363636363637,26.454545454545453,0.45454545454545453,17.09090909090909,17.09090909090909
2019,REG,14,LAC,45,JAX,10,-35,55,0,-179,160,-3.5,-101,-110,42.0,-105,-106,0,0.3333333333333333,18.333333333333332,24.333333333333332,0.3333333333333333,20.333333333333332,20.083333333333332
2019,REG,14,NYG,17,PHI,23,6,40,1,341,-411,9.5,-106,-104,45.5,-101,-110,1,0.4166666666666667,22.833333333333332,23.666666666666668,0.16666666666666666,19.166666666666668,28.25
2019,REG,14,SEA,12,LA,28,16,40,0,109,-120,1.0,102,-112,47.5,-105,-106,1,0.5833333333333334,23.583333333333332,20.833333333333332,0.8333333333333334,27.416666666666668,24.416666666666668
2019,REG,14,TEN,42,OAK,21,-21,63,0,-152,137,-3.0,100,-111,47.0,-106,-105,0,0.5,19.75,27.0,0.5833333333333334,23.0,19.5
2019,REG,14,KC,23,NE,16,-7,39,0,135,-150,3.0,-107,-103,49.5,103,-115,0,0.8333333333333334,26.833333333333332,12.083333333333334,0.6666666666666666,29.0,22.083333333333332
2019,REG,14,DAL,24,CHI,31,7,55,0,-167,150,-3.0,-109,-101,43.0,-103,-108,1,0.5,17.666666666666668,17.333333333333332,0.5,25.833333333333332,19.666666666666668
2019,REG,14,CAR,20,ATL,40,20,60,0,161,-180,3.5,-110,100,48.0,-107,-104,1,0.25,21.666666666666668,26.916666666666668,0.4166666666666667,23.333333333333332,26.666666666666668
2019,REG,14,BAL,24,BUF,17,-7,41,0,-264,230,-6.5,100,-110,44.0,-104,-107,0,0.75,21.416666666666668,15.666666666666666,0.8333333333333334,33.833333333333336,18.25
2019,REG,14,CIN,19,CLE,27,8,46,0,234,-269,6.5,-112,101,43.0,-118,106,1,0.4166666666666667,20.5,22.666666666666668,0.08333333333333333,14.916666666666666,24.833333333333332
2019,REG,14,WAS,15,GB,20,5,35,0,568,-752,13.0,-106,-104,42.5,-102,-110,1,0.75,24.083333333333332,21.25,0.25,14.416666666666666,24.166666666666668
2019,REG,14,DEN,38,HOU,24,-14,62,0,325,-389,8.0,-103,-107,42.5,-105,-106,0,0.6666666666666666,24.416666666666668,22.583333333333332,0.3333333333333333,16.5,19.75
2019,REG,14,DET,7,MIN,20,13,27,0,463,-587,12.0,-117,106,43.5,-113,102,1,0.6666666666666666,26.583333333333332,20.166666666666668,0.3333333333333333,23.333333333333332,26.25
2019,REG,14,SF,48,NO,46,-2,94,0,105,-116,1.0,-101,-109,45.0,-107,-104,0,0.8333333333333334,24.833333333333332,20.666666666666668,0.8333333333333334,29.083333333333332,15.25
2019,REG,14,MIA,21,NYJ,22,1,43,0,189,-213,5.0,-110,100,47.0,-102,-109,1,0.3333333333333333,17.0,23.333333333333332,0.25,16.666666666666668,31.416666666666668
2019,REG,14,IND,35,TB,38,3,73,0,149,-166,3.0,101,-111,46.5,-105,-106,1,0.4166666666666667,28.333333333333332,28.833333333333332,0.5,21.75,21.416666666666668
2019,REG,14,PIT,23,ARI,17,-6,40,0,-130,117,-2.5,-100,-110,43.5,101,-113,0,0.25,21.25,29.25,0.5833333333333334,19.666666666666668,18.75
2019,REG,15,JAX,20,OAK,16,-4,36,0,255,-297,7.0,-114,103,47.0,-102,-109,0,0.46153846153846156,19.846153846153847,28.153846153846153,0.3076923076923077,17.692307692307693,25.923076923076923
2019,REG,15,LA,21,DAL,44,23,65,0,-115,104,-1.0,-108,-102,48.5,102,-114,1,0.46153846153846156,25.692307692307693,20.53846153846154,0.6153846153846154,23.923076923076923,20.153846153846153
2019,REG,15,NYJ,21,BAL,42,21,63,0,775,-1105,17.0,-105,-105,44.0,-100,-111,1,0.8461538461538461,33.07692307692308,18.153846153846153,0.38461538461538464,17.384615384615383,23.153846153846153
2019,REG,15,SEA,30,CAR,24,-6,54,0,-250,218,-6.0,-104,-106,48.5,-105,-106,0,0.38461538461538464,23.076923076923077,27.692307692307693,0.7692307692307693,26.23076923076923,24.692307692307693
2019,REG,15,NE,34,CIN,13,-21,47,0,-468,381,-10.5,-101,-110,42.0,-112,101,0,0.07692307692307693,15.23076923076923,25.0,0.7692307692307693,26.0,12.923076923076923
2019,REG,15,CHI,13,GB,21,8,34,0,192,-218,4.0,107,-118,40.0,-109,-102,1,0.7692307692307693,23.76923076923077,20.76923076923077,0.5384615384615384,18.692307692307693,17.846153846153847
2019,REG,15,DEN,3,KC,23,20,26,0,352,-426,10.0,-125,113,43.0,-107,-104,1,0.6923076923076923,28.53846153846154,21.615384615384617,0.38461538461538464,18.153846153846153,20.076923076923077
2019,REG,15,MIA,20,NYG,36,16,56,0,165,-185,3.5,-108,-102,47.0,-102,-109,1,0.15384615384615385,19.0,27.846153846153847,0.23076923076923078,17.0,30.692307692307693
2019,REG,15,HOU,24,TEN,21,-3,45,0,148,-165,3.0,103,-113,50.0,-107,-104,0,0.6153846153846154,24.46153846153846,19.615384615384617,0.6153846153846154,24.384615384615383,23.76923076923077
2019,REG,15,PHI,37,WAS,27,-10,64,0,-286,247,-7.0,105,-116,38.0,-111,-100,0,0.23076923076923078,14.461538461538462,23.846153846153847,0.46153846153846156,22.846153846153847,23.153846153846153
2019,REG,15,CLE,24,ARI,38,14,62,0,-156,140,-3.0,-107,-103,49.0,102,-113,1,0.23076923076923078,20.923076923076923,28.76923076923077,0.46153846153846156,21.0,22.384615384615383
2019,REG,15,TB,38,DET,17,-21,55,0,-239,210,-5.5,-111,101,46.0,-100,-111,0,0.3076923076923077,22.076923076923077,25.76923076923077,0.46153846153846156,29.076923076923077,29.307692307692307
2019,REG,15,MIN,39,LAC,10,-29,49,0,-118,107,-1.0,-111,101,45.0,-102,-109,0,0.38461538461538464,22.23076923076923,19.307692307692307,0.6923076923076923,26.076923076923077,19.153846153846153
2019,REG,15,ATL,29,SF,22,-7,51,0,376,-460,10.5,-117,106,50.0,-103,-108,0,0.8461538461538461,30.53846153846154,17.615384615384617,0.3076923076923077,23.076923076923077,26.384615384615383
2019,REG,15,BUF,17,PIT,10,-7,27,0,101,-112,1.0,-105,-105,37.0,-105,-106,0,0.6153846153846154,19.923076923076923,18.615384615384617,0.6923076923076923,21.076923076923077,16.307692307692307
2019,REG,15,IND,7,NO,34,27,41,0,315,-376,8.0,-106,-104,48.5,-112,101,1,0.7692307692307693,26.46153846153846,22.76923076923077,0.46153846153846156,22.76923076923077,22.692307692307693
2019,REG,16,KC,26,CHI,3,-23,29,0,-295,254,-6.5,-109,-101,45.5,-115,103,0,0.5,18.285714285714285,18.071428571428573,0.7142857142857143,28.142857142857142,20.285714285714285
2019,REG,16,LA,31,SF,34,3,65,0,274,-320,7.0,100,-110,45.5,-110,-101,1,0.7857142857142857,29.928571428571427,18.428571428571427,0.5714285714285714,23.714285714285715,21.857142857142858
2019,REG,16,JAX,12,ATL,24,12,36,0,268,-313,7.5,-114,103,48.0,-102,-110,1,0.35714285714285715,23.5,26.071428571428573,0.35714285714285715,17.857142857142858,25.214285714285715
2019,REG,16,BAL,31,CLE,15,-16,46,0,-370,311,-9.5,-104,-106,48.5,-106,-105,0,0.42857142857142855,21.214285714285715,23.5,0.8571428571428571,33.714285714285715,18.357142857142858
2019,REG,16,CAR,6,IND,38,32,44,0,264,-308,7.5,-122,110,46.0,-105,-106,1,0.42857142857142855,21.642857142857142,23.5,0.35714285714285715,23.142857142857142,27.857142857142858
2019,REG,16,CIN,35,MIA,38,3,73,1,-118,107,-1.5,-106,-104,46.0,-101,-110,1,0.21428571428571427,17.214285714285715,31.071428571428573,0.07142857142857142,15.071428571428571,25.642857142857142
2019,REG,16,PIT,10,NYJ,16,6,26,0,-171,153,-3.0,-116,105,36.5,-111,-101,1,0.35714285714285715,17.642857142857142,24.5,0.5714285714285714,19.214285714285715,18.5
2019,REG,16,NO,38,TEN,28,-10,66,0,-178,159,-3.5,103,-113,49.0,-101,-111,0,0.5714285714285714,24.214285714285715,19.928571428571427,0.7857142857142857,27.0,21.642857142857142
2019,REG,16,NYG,41,WAS,35,-6,76,1,-112,102,-1.0,-106,-104,42.0,-113,101,0,0.21428571428571427,15.357142857142858,24.785714285714285,0.21428571428571427,20.214285714285715,27.285714285714285
2019,REG,16,DET,17,DEN,27,10,44,0,333,-400,9.5,102,-112,40.0,-107,-104,1,0.35714285714285715,17.071428571428573,20.285714285714285,0.2857142857142857,21.714285714285715,26.642857142857142
2019,REG,16,OAK,24,LAC,17,-7,41,0,274,-321,7.5,-113,103,45.0,-108,-103,0,0.35714285714285715,21.357142857142858,20.714285714285715,0.42857142857142855,19.571428571428573,27.571428571428573
2019,REG,16,DAL,9,PHI,17,8,26,0,-120,109,-2.0,101,-112,47.0,-104,-107,1,0.5,23.857142857142858,23.428571428571427,0.5,27.0,20.571428571428573
2019,REG,16,ARI,27,SEA,13,-14,40,0,322,-385,8.0,-111,101,51.0,-106,-105,0,0.7857142857142857,26.5,24.642857142857142,0.2857142857142857,22.142857142857142,28.428571428571427
2019,REG,16,BUF,17,NE,24,7,41,0,250,-289,7.0,-111,101,39.5,-101,-110,1,0.7857142857142857,26.571428571428573,12.928571428571429,0.7142857142857143,20.785714285714285,15.857142857142858
2019,REG,16,HOU,23,TB,20,-3,43,0,-150,135,-3.0,102,-112,50.0,-108,-103,0,0.5,29.714285714285715,28.428571428571427,0.6428571428571429,24.357142857142858,23.571428571428573
2019,REG,16,GB,23,MIN,10,-13,33,0,179,-202,4.0,-102,-108,47.0,-110,-101,0,0.7142857142857143,27.0,18.5,0.7857142857142857,23.571428571428573,20.214285714285715
2019,REG,17,CLE,23,CIN,33,10,56,0,-137,124,-2.5,-107,-103,44.0,-108,-103,1,0.06666666666666667,16.4,26.466666666666665,0.4,20.8,24.0
2019,REG,17,PHI,34,NYG,17,-17,51,0,-198,176,-4.0,-102,-108,44.0,-110,-101,0,0.26666666666666666,21.6,27.8,0.5333333333333333,23.4,22.466666666666665
2019,REG,17,ARI,24,LA,31,7,55,0,235,-271,7.0,-118,107,46.0,-104,-107,1,0.5333333333333333,24.2,22.666666666666668,0.3333333333333333,22.466666666666665,27.4
2019,REG,17,IND,20,JAX,38,18,58,0,-232,204,-5.0,-109,-101,41.5,-107,-104,1,0.3333333333333333,17.466666666666665,25.133333333333333,0.4666666666666667,22.733333333333334,22.333333333333332
2019,REG,17,TEN,35,HOU,14,-21,49,0,-366,308,-10.0,106,-117,43.0,-104,-107,0,0.6666666666666666,24.266666666666666,23.333333333333332,0.5333333333333333,24.466666666666665,21.133333333333333
2019,REG,17,OAK,15,DEN,16,1,31,0,195,-221,5.5,-110,-101,41.5,-106,-105,1,0.4,17.733333333333334,20.066666666666666,0.4666666666666667,19.866666666666667,26.866666666666667
2019,REG,17,WAS,16,DAL,47,31,63,0,485,-621,13.0,-105,-105,47.5,-105,-106,1,0.4666666666666667,25.8,20.333333333333332,0.2,16.666666666666668,25.866666666666667
2019,REG,17,PIT,10,BAL,28,18,38,0,-135,122,-2.0,-113,102,35.0,-107,-104,1,0.8666666666666667,33.53333333333333,18.133333333333333,0.5333333333333333,18.6,18.333333333333332
2019,REG,17,ATL,28,TB,22,-6,50,1,109,-120,1.0,101,-111,48.0,-107,-104,0,0.4666666666666667,29.066666666666666,28.066666666666666,0.4,23.533333333333335,25.133333333333333
2019,REG,17,MIA,27,NE,24,-3,51,0,781,-1117,17.5,-109,-102,46.0,-104,-107,0,0.8,26.4,13.2,0.26666666666666666,18.6,31.333333333333332
2019,REG,17,CHI,21,MIN,19,-2,40,0,-230,203,-5.5,-110,-100,36.5,-101,-110,0,0.6666666666666666,25.866666666666667,18.8,0.4666666666666667,17.266666666666666,18.6
2019,REG,17,LAC,21,KC,31,10,52,0,325,-389,10.0,-110,-100,46.0,-103,-108,1,0.7333333333333333,28.0,19.133333333333333,0.3333333333333333,21.066666666666666,20.933333333333334
2019,REG,17,GB,23,DET,20,-3,43,0,-656,508,-13.5,103,-114,44.0,-110,-101,0,0.26666666666666666,21.4,26.666666666666668,0.8,23.533333333333335,19.533333333333335
2019,REG,17,SF,26,SEA,21,-5,47,0,-177,159,-3.5,101,-112,47.0,-102,-109,0,0.7333333333333333,25.6,24.8,0.8,30.2,19.266666666666666
2019,REG,17,NO,42,CAR,10,-32,52,0,-660,510,-13.5,-106,-104,45.0,-108,-103,0,0.3333333333333333,22.0,28.533333333333335,0.8,27.733333333333334,22.066666666666666
2019,REG,17,NYJ,13,BUF,6,-7,19,0,-124,112,-1.5,-110,-100,37.0,-105,-106,0,0.6666666666666666,20.533333333333335,16.4,0.4,17.533333333333335,23.533333333333335
2020,REG,1,PIT,26,NYG,16,-10,42,0,-253,221,-6.0,-105,-105,44.0,-105,-106,0,,,,,,
2020,REG,1,DAL,17,LA,20,3,37,0,103,-114,1.0,-103,-107,52.0,-111,-100,1,,,,,,
2020,REG,1,ARI,24,SF,20,-4,44,0,242,-280,7.0,-123,111,48.5,106,-118,0,,,,,,
2020,REG,1,TB,23,NO,34,11,57,0,174,-196,4.0,102,-113,48.5,-112,101,1,,,,,,
2020,REG,1,LAC,16,CIN,13,-3,29,0,-129,117,-2.5,-100,-110,41.5,-114,102,0,,,,,,
2020,REG,1,PHI,17,WAS,27,10,44,0,-227,200,-5.5,-106,-104,41.5,-111,-100,1,,,,,,
2020,REG,1,MIA,11,NE,21,10,32,0,278,-327,7.5,-112,102,41.5,-110,-101,1,,,,,,
2020,REG,1,GB,43,MIN,34,-9,77,0,103,-114,1.0,-103,-107,45.0,-110,-102,0,,,,,,
2020,REG,1,IND,20,JAX,27,7,47,0,-309,265,-7.0,-108,-102,44.0,-103,-108,1,,,,,,
2020,REG,1,CHI,27,DET,23,-4,50,0,116,-128,2.5,-108,-102,42.5,-108,-103,0,,,,,,
2020,REG,1,LV,34,CAR,30,-4,64,0,-124,134,-3.0,-112,-113,48.0,-101,-110,0,,,,,,
2020,REG,1,NYJ,17,BUF,27,10,44,0,242,-279,6.5,-110,100,39.5,-114,102,1,,,,,,
2020,REG,1,CLE,6,BAL,38,32,44,0,260,-302,7.0,-107,-103,47.0,100,-112,1,,,,,,
2020,REG,1,SEA,38,ATL,25,-13,63,0,102,-112,1.0,-105,-105,49.5,-108,-103,0,,,,,,
2020,REG,1,HOU,20,KC,34,14,54,0,349,-423,9.5,-105,-105,53.5,-109,-102,1,,,,,,
2020,REG,1,TEN,16,DEN,14,-2,30,0,-175,157,-3.0,-121,109,41.0,100,-112,0,,,,,,
2020,REG,2,DEN,21,PIT,26,5,47,0,232,-267,6.0,-100,-110,41.0,-114,102,1,1.0,26.0,16.0,0.0,14.0,16.0
2020,REG,2,BAL,33,HOU,16,-17,49,0,-344,292,-7.5,-102,-108,49.5,-118,106,0,0.0,20.0,34.0,1.0,38.0,6.0
2020,REG,2,WAS,15,ARI,30,15,45,0,268,-313,7.5,-120,109,46.5,-110,-101,1,1.0,24.0,20.0,1.0,27.0,17.0
2020,REG,2,JAX,30,TEN,33,3,63,0,254,-295,7.0,-116,105,44.5,-103,-108,1,1.0,16.0,14.0,1.0,27.0,20.0
2020,REG,2,CAR,17,TB,31,14,48,0,290,-342,7.5,-106,-104,47.0,-108,-103,1,0.0,23.0,34.0,0.0,30.0,34.0
2020,REG,2,LA,37,PHI,19,-18,56,0,111,-123,2.0,-107,-103,46.0,-105,-106,0,0.0,17.0,27.0,1.0,20.0,17.0
2020,REG,2,SF,31,NYJ,13,-18,44,0,-301,259,-7.0,101,-111,41.5,-108,-103,0,0.0,17.0,27.0,0.0,20.0,24.0
2020,REG,2,BUF,31,MIA,28,-3,59,0,-244,214,-5.5,-109,-101,42.5,-102,-109,0,0.0,11.0,21.0,1.0,27.0,17.0
2020,REG,2,MIN,11,IND,28,17,39,0,158,-176,3.5,-111,101,49.0,-107,-104,1,0.0,20.0,27.0,0.0,34.0,43.0
2020,REG,2,DET,21,GB,42,21,63,0,245,-284,7.0,-113,102,51.0,-101,-110,1,1.0,43.0,34.0,0.0,23.0,27.0
2020,REG,2,ATL,39,DAL,40,1,79,0,131,-145,3.0,-119,108,53.0,-102,-109,1,0.0,17.0,20.0,0.0,25.0,38.0
2020,REG,2,NYG,13,CHI,17,4,30,0,196,-222,4.5,-105,-105,42.5,-103,-108,1,1.0,27.0,23.0,0.0,16.0,26.0
2020,REG,2,CIN,30,CLE,35,5,65,0,213,-243,6.0,-111,100,44.5,101,-113,1,0.0,6.0,38.0,0.0,13.0,16.0
2020,REG,2,NE,30,SEA,35,5,65,0,177,-199,4.0,-102,-108,45.0,-113,101,1,1.0,38.0,25.0,1.0,21.0,11.0
2020,REG,2,NO,24,LV,34,10,58,0,-201,180,-4.0,-102,-107,47.5,-109,-102,1,1.0,34.0,30.0,1.0,34.0,23.0
2020,REG,2,KC,23,LAC,20,-3,43,1,-370,311,-8.5,-104,-106,47.0,-110,-102,0,1.0,16.0,13.0,1.0,34.0,20.0
2020,REG,3,GB,37,NO,30,-7,67,0,154,-172,3.5,-112,102,52.0,-108,-103,0,0.5,29.0,28.5,1.0,42.5,27.5
2020,REG,3,MIA,31,JAX,13,-18,44,0,124,-138,3.0,-126,114,49.0,-105,-106,0,0.5,28.5,26.5,0.0,19.5,26.0
2020,REG,3,CHI,30,ATL,26,-4,56,0,122,-135,2.5,101,-111,46.0,-102,-109,0,0.0,32.0,39.0,1.0,22.0,18.0
2020,REG,3,LA,32,BUF,35,3,67,0,114,-126,1.5,-100,-110,46.5,-112,100,1,1.0,29.0,22.5,1.0,28.5,18.0
2020,REG,3,WAS,20,CLE,34,14,54,0,282,-331,7.5,-115,104,45.0,-101,-110,1,0.5,20.5,34.0,0.5,21.0,23.5
2020,REG,3,TEN,31,MIN,30,-1,61,0,-155,139,-3.0,-101,-109,49.5,-116,104,0,0.0,22.5,35.5,1.0,24.5,22.0
2020,REG,3,LV,20,NE,36,16,56,0,266,-311,7.0,-105,-105,47.0,-102,-110,1,0.5,25.5,23.0,1.0,34.0,27.0
2020,REG,3,SF,36,NYG,9,-27,45,0,-149,134,-3.0,-101,-109,44.0,-111,-100,0,0.0,14.5,21.5,0.5,25.5,18.5
2020,REG,3,CIN,23,PHI,23,0,46,1,205,-233,5.5,-105,-105,46.5,100,-112,0,0.0,18.0,32.0,0.0,21.5,25.5
2020,REG,3,HOU,21,PIT,28,7,49,0,174,-196,4.0,-110,-100,46.5,-109,-102,1,1.0,26.0,18.5,0.0,18.0,33.5
2020,REG,3,NYJ,7,IND,36,29,43,0,491,-630,12.5,-109,-101,44.0,-113,101,1,0.5,24.0,19.0,0.0,15.0,29.0
2020,REG,3,CAR,21,LAC,16,-5,37,0,230,-265,6.0,-107,-103,43.5,100,-111,0,0.5,18.0,18.0,0.0,23.5,32.5
2020,REG,3,DET,26,ARI,23,-3,49,0,193,-218,4.5,-105,-105,55.5,-113,101,0,1.0,27.0,17.5,0.0,22.0,34.5
2020,REG,3,TB,28,DEN,10,-18,38,0,-264,230,-6.0,-105,-105,42.5,-103,-108,0,0.0,17.5,21.0,0.5,27.0,25.5
2020,REG,3,DAL,31,SEA,38,7,69,0,208,-237,5.5,-104,-106,58.0,-116,104,1,1.0,36.5,27.5,0.5,28.5,29.5
2020,REG,3,KC,34,BAL,20,-14,54,0,156,-174,3.5,-112,102,55.0,-115,104,0,1.0,35.5,11.0,1.0,28.5,20.0
2020,REG,4,NE,10,KC,26,16,36,0,257,-299,7.0,-114,103,52.5,-106,-105,1,1.0,30.333333333333332,20.0,0.6666666666666666,29.0,22.0
2020,REG,4,DEN,37,NYJ,28,-9,65,0,104,-114,1.0,-102,-108,41.0,-101,-110,0,0.0,12.333333333333334,31.333333333333332,0.0,15.0,23.333333333333332
2020,REG,4,ATL,16,GB,30,14,46,0,195,-221,5.0,-110,-100,56.5,-112,100,1,1.0,40.666666666666664,28.333333333333332,0.0,30.0,36.0
2020,REG,4,PHI,25,SF,20,-5,45,0,273,-320,8.5,-116,105,45.5,-108,-103,0,0.6666666666666666,29.0,15.333333333333334,0.0,19.666666666666668,29.0
2020,REG,4,BUF,30,LV,23,-7,53,0,-172,154,-3.0,-115,104,53.0,-108,-103,0,0.6666666666666666,29.333333333333332,30.0,1.0,31.0,25.666666666666668
2020,REG,4,IND,19,CHI,11,-8,30,0,-174,156,-3.5,102,-112,43.5,-110,-101,0,1.0,24.666666666666668,20.666666666666668,0.6666666666666666,28.0,15.0
2020,REG,4,NYG,9,LA,17,8,26,0,652,-890,13.5,-103,-107,49.5,101,-112,1,0.6666666666666666,29.666666666666668,23.666666666666668,0.0,12.666666666666666,26.333333333333332
2020,REG,4,BAL,31,WAS,17,-14,48,0,-958,692,-14.5,104,-115,45.0,-113,102,0,0.3333333333333333,20.666666666666668,27.0,0.6666666666666666,30.333333333333332,18.666666666666668
2020,REG,4,LAC,31,TB,38,7,69,0,282,-331,7.5,-114,103,42.5,-111,-100,1,0.6666666666666666,27.333333333333332,20.333333333333332,0.3333333333333333,17.333333333333332,19.0
2020,REG,4,SEA,31,MIA,23,-8,54,0,-223,196,-4.5,-106,-104,55.0,-113,101,0,0.3333333333333333,23.333333333333332,21.666666666666668,1.0,37.0,28.666666666666668
2020,REG,4,MIN,31,HOU,23,-8,54,0,154,-172,3.5,-114,104,52.5,100,-112,0,0.0,19.0,31.666666666666668,0.0,25.0,34.0
2020,REG,4,NO,35,DET,29,-6,64,0,-155,139,-3.0,-103,-107,51.5,-102,-109,0,0.3333333333333333,23.333333333333332,30.666666666666668,0.3333333333333333,29.333333333333332,31.333333333333332
2020,REG,4,CLE,49,DAL,38,-11,87,0,157,-175,3.5,-111,101,56.5,-112,101,0,0.3333333333333333,29.333333333333332,32.333333333333336,0.6666666666666666,25.0,29.333333333333332
2020,REG,4,JAX,25,CIN,33,8,58,0,101,-112,1.0,-106,-104,50.0,-106,-105,1,0.3333333333333333,22.0,24.666666666666668,0.3333333333333333,23.333333333333332,28.0
2020,REG,4,ARI,21,CAR,31,10,52,0,-157,141,-3.0,-105,-105,52.5,-116,104,1,0.3333333333333333,22.666666666666668,27.0,0.6666666666666666,25.666666666666668,20.333333333333332
2020,REG,5,BUF,16,TEN,42,26,58,0,-168,150,-3.0,-108,-102,52.0,-106,-105,1,1.0,26.666666666666668,24.666666666666668,1.0,30.75,25.0
2020,REG,5,MIA,43,SF,17,-26,60,0,301,-357,8.5,-119,108,50.5,-110,-101,0,0.5,26.75,17.75,0.25,23.25,24.0
2020,REG,5,TB,19,CHI,20,1,39,0,-184,164,-3.5,-102,-108,44.0,-109,-102,1,0.75,21.25,20.25,0.75,30.0,23.0
2020,REG,5,CAR,23,ATL,16,-7,39,0,125,-139,2.5,-101,-109,53.5,-107,-104,0,0.0,26.5,34.5,0.5,24.75,25.5
2020,REG,5,CIN,3,BAL,27,24,30,0,547,-718,12.5,-105,-105,49.0,-103,-108,1,0.75,30.5,18.25,0.5,24.75,24.75
2020,REG,5,JAX,14,HOU,30,16,44,0,243,-281,6.5,100,-110,55.0,-108,-103,1,0.0,20.0,31.5,0.25,23.75,29.25
