season,game_type,week,away_team,away_score,home_team,home_score,result,total,overtime,away_moneyline,home_moneyline,spread_line,away_spread_odds,home_spread_odds,total_line,under_odds,over_odds,home_team_win,home_win_pct,home_ppg,home_opp_ppg,home_third_down_pct,home_third_down_stop_pct,home_sacks_per_game,home_turnover_diff,away_win_pct,away_ppg,away_opp_ppg,away_third_down_pct,away_third_down_stop_pct,away_sacks_per_game,away_turnover_diff
2025,REG,7,TB,9,DET,24,15,33,0,225,-278,6.0,-112,-108,54.5,-115,-105,1,0.6666666666666666,31.833333333333332,23.666666666666668,0.38964646464646463,0.6343434343434343,3.1666666666666665,1.0,0.8333333333333334,27.5,25.166666666666668,0.3742063492063492,0.6268571570042158,2.6666666666666665,0.6666666666666666
2025,REG,7,ATL,10,SF,20,10,30,0,-105,-115,1.5,-120,100,46.5,-112,-108,1,0.6666666666666666,20.833333333333332,21.333333333333332,0.40988883336019555,0.6973810503222269,1.1666666666666667,-0.8333333333333334,0.6,20.0,20.0,0.3880952380952381,0.7311111111111112,2.8,-0.2
2025,REG,7,WAS,22,DAL,44,22,66,0,105,-125,1.5,-108,-112,54.5,-108,-112,1,0.3333333333333333,29.666666666666668,30.666666666666668,0.3837624793507146,0.5234099234099233,1.8333333333333333,-0.3333333333333333,0.5,26.333333333333332,21.0,0.26759259259259266,0.6425575520970258,3.0,-0.5
2025,REG,7,PIT,31,CIN,33,2,64,0,-245,200,-5.5,-105,-115,45.5,-115,-105,1,0.3333333333333333,17.166666666666668,30.5,0.33318070818070816,0.5838481693744851,1.8333333333333333,-0.6666666666666666,0.8,23.8,21.4,0.34907993966817497,0.6238095238095238,4.0,1.4
2025,REG,7,LA,35,JAX,7,-28,42,0,-166,140,-3.0,-115,-105,44.5,-105,-115,0,0.6666666666666666,23.166666666666668,20.0,0.3312803753980225,0.5945258445258446,1.3333333333333333,1.3333333333333333,0.6666666666666666,23.333333333333332,18.333333333333332,0.3574009324009324,0.6831085151518589,3.1666666666666665,0.5
2025,REG,7,NO,14,CHI,26,12,40,0,185,-225,4.5,-120,100,43.5,-110,-110,1,0.6,25.2,28.2,0.3940412528647822,0.7271428571428571,1.6,1.6,0.16666666666666666,18.5,26.666666666666668,0.33205128205128204,0.6702640439482545,2.1666666666666665,0.6666666666666666
2025,REG,7,MIA,6,CLE,31,25,37,0,124,-148,2.5,-102,-118,34.5,-112,-108,1,0.16666666666666666,13.666666666666666,24.333333333333332,0.28580274214949136,0.6363247863247863,2.3333333333333335,-0.6666666666666666,0.16666666666666666,22.333333333333332,29.0,0.43482905982905984,0.5366550116550116,2.0,-0.3333333333333333
2025,REG,7,PHI,28,MIN,22,-6,50,0,-148,124,-2.5,-110,-110,43.5,-105,-115,0,0.6,24.6,19.4,0.2671428571428571,0.7168487394957983,2.6,0.0,0.6666666666666666,23.666666666666668,23.833333333333332,0.3178545991045991,0.6410276256251489,1.5,0.3333333333333333
2025,REG,7,CAR,13,NYJ,6,-7,19,0,-108,-112,1.5,-125,105,39.5,-102,-118,0,0.0,20.5,28.333333333333332,0.28491532976827094,0.6848667672197085,1.3333333333333333,-1.1666666666666667,0.5,22.0,24.333333333333332,0.3256389809021388,0.6519508269508268,0.8333333333333334,-0.3333333333333333
2025,REG,7,NE,31,TEN,13,-18,44,0,-290,235,-6.5,-108,-112,40.5,-108,-112,0,0.16666666666666666,13.833333333333334,26.833333333333332,0.2562892581274934,0.6443899782135076,1.5,-0.8333333333333334,0.6666666666666666,25.0,20.0,0.34664867296446245,0.6312169312169313,2.1666666666666665,0.0
2025,REG,7,NYG,32,DEN,33,1,65,0,330,-425,7.5,-105,-115,39.5,-105,-115,1,0.6666666666666666,21.666666666666668,15.833333333333334,0.3383479265832207,0.7487206421029949,5.0,-0.16666666666666666,0.3333333333333333,20.166666666666668,24.0,0.3202551834130782,0.6794117647058823,2.1666666666666665,-0.5
2025,REG,7,IND,38,LAC,24,-14,62,0,114,-135,2.5,-108,-112,48.5,-110,-110,0,0.6666666666666666,21.166666666666668,20.833333333333332,0.42218137254901955,0.6922213386029176,2.6666666666666665,-0.16666666666666666,0.8333333333333334,32.333333333333336,19.333333333333332,0.4374643874643875,0.5595328282828282,2.6666666666666665,0.8333333333333334
2025,REG,8,BUF,40,CAR,9,-31,49,0,-395,310,-7.0,-115,-105,47.5,-108,-112,0,0.5714285714285714,20.714285714285715,21.714285714285715,0.3188016661700872,0.6428486079746583,1.5714285714285714,0.0,0.6666666666666666,27.833333333333332,22.833333333333332,0.3761239849475144,0.6538461538461539,2.5,-0.16666666666666666
2025,REG,8,WAS,7,KC,28,21,35,0,500,-700,10.5,-105,-115,48.5,-115,-105,1,0.5714285714285714,26.571428571428573,17.714285714285715,0.4003257363551481,0.707521645021645,2.142857142857143,0.7142857142857143,0.42857142857142855,25.714285714285715,24.285714285714285,0.28492063492063496,0.6364779017974506,2.7142857142857144,-0.7142857142857143
2025,REG,8,GB,35,PIT,25,-10,60,0,-155,130,-3.0,100,-120,46.5,-115,-105,0,0.6666666666666666,25.0,23.333333333333332,0.40756661639014585,0.6135912698412699,3.6666666666666665,0.8333333333333334,0.8333333333333334,26.333333333333332,20.833333333333332,0.4179498605969194,0.6679215399610138,3.0,0.0
2025,REG,8,TEN,14,IND,38,24,52,0,950,-1650,15.5,-115,-105,47.5,-102,-118,1,0.8571428571428571,33.142857142857146,20.0,0.4399045399045399,0.5653138528138528,2.7142857142857144,1.0,0.14285714285714285,13.714285714285714,27.428571428571427,0.25863754592746185,0.6402463549522374,1.8571428571428572,-1.0
2025,REG,8,DAL,24,DEN,44,20,68,0,160,-192,3.5,-110,-110,51.5,-110,-110,1,0.7142857142857143,23.285714285714285,18.142857142857142,0.3308288350305157,0.7473506124857969,4.857142857142857,0.0,0.42857142857142855,31.714285714285715,29.428571428571427,0.38608212515775536,0.5359386645100931,2.142857142857143,0.0
2025,REG,8,TB,23,NO,3,-20,26,0,-218,180,-4.5,-105,-115,46.5,-110,-110,0,0.14285714285714285,17.857142857142858,26.571428571428573,0.3235764235764235,0.6887977519556466,2.0,0.14285714285714285,0.7142857142857143,24.857142857142858,25.0,0.3564625850340136,0.6515918488607565,2.857142857142857,0.5714285714285714
2025,REG,8,NYG,20,PHI,38,18,58,0,300,-380,7.0,-102,-118,43.5,-108,-112,1,0.7142857142857143,24.285714285714285,23.571428571428573,0.3114078381935525,0.6256427267263182,1.5714285714285714,0.5714285714285714,0.2857142857142857,21.857142857142858,25.285714285714285,0.31177152367083716,0.6843937575030011,2.142857142857143,-0.5714285714285714
2025,REG,8,CLE,13,NE,32,19,45,0,300,-380,7.0,-115,-105,40.5,-115,-105,1,0.7142857142857143,25.857142857142858,19.0,0.3520724889145942,0.6449391877963307,2.5714285714285716,0.2857142857142857,0.2857142857142857,16.142857142857142,21.714285714285715,0.28579010551589057,0.6780743066457352,2.5714285714285716,0.0
2025,REG,8,SF,15,HOU,26,11,41,0,130,-155,2.5,100,-120,41.5,-112,-108,1,0.3333333333333333,21.166666666666668,14.666666666666666,0.2876392126392126,0.6987313612313611,2.3333333333333335,0.6666666666666666,0.7142857142857143,20.714285714285715,19.714285714285715,0.4370475714515962,0.6810885193238134,1.2857142857142858,-0.7142857142857143
2025,REG,8,NYJ,39,CIN,38,-1,77,0,210,-258,5.5,-112,-108,43.5,-102,-118,0,0.42857142857142855,19.428571428571427,30.571428571428573,0.3480834641548927,0.5432984308924159,1.5714285714285714,-0.2857142857142857,0.0,18.428571428571427,26.142857142857142,0.30303666921313976,0.6902032607914962,1.4285714285714286,-1.2857142857142858
2025,REG,8,CHI,16,BAL,30,14,46,0,124,-148,2.5,-102,-118,45.5,-112,-108,1,0.16666666666666666,24.0,32.333333333333336,0.36222804972804973,0.5845431371747162,1.3333333333333333,-1.1666666666666667,0.6666666666666666,25.333333333333332,25.833333333333332,0.3617010440539852,0.7271645021645021,2.0,1.8333333333333333
2025,REG,8,MIA,34,ATL,10,-24,44,0,280,-355,7.0,-115,-105,44.5,-115,-105,0,0.5,18.333333333333332,20.0,0.39285714285714285,0.675925925925926,2.5,-0.16666666666666666,0.14285714285714285,20.0,29.285714285714285,0.3829147043432758,0.5620308263165407,2.0,-0.8571428571428571
2025,REG,8,MIN,10,LAC,37,27,47,0,142,-170,3.0,100,-120,45.5,-110,-110,1,0.5714285714285714,21.571428571428573,23.285714285714285,0.41901260504201676,0.6712546538674358,2.4285714285714284,-0.42857142857142855,0.5,24.166666666666668,20.833333333333332,0.3003968253968254,0.7185860707919532,2.6666666666666665,-0.3333333333333333
2025,REG,9,LAC,27,TEN,20,-7,47,0,-650,470,-10.0,-112,-108,44.5,-110,-110,0,0.125,13.75,28.75,0.27318285268652914,0.6477155605832077,2.0,-1.0,0.625,23.5,21.625,0.4531744909502262,0.6782569130430972,2.75,-0.375
2025,REG,9,ARI,27,DAL,17,-10,44,0,145,-175,3.5,-115,-105,53.5,-105,-115,0,0.375,30.75,31.25,0.3711551928463693,0.5371281496281496,1.875,-0.125,0.2857142857142857,21.857142857142858,22.0,0.40106421356421357,0.6736201976803481,1.7142857142857142,-0.14285714285714285
2025,REG,9,BAL,28,MIA,6,-22,34,0,-455,350,-7.5,-120,100,51.5,-110,-110,0,0.25,21.75,26.875,0.3886217948717949,0.5959436396936397,1.875,-0.625,0.2857142857142857,24.857142857142858,30.0,0.35810023310023315,0.586751260435471,1.2857142857142858,-0.8571428571428571
2025,REG,9,CHI,47,CIN,42,-5,89,0,-162,136,-3.0,-105,-115,51.5,-108,-112,0,0.375,21.75,31.625,0.3545730311355311,0.5420527936975306,1.375,-0.25,0.5714285714285714,24.0,26.428571428571427,0.3671723234748444,0.71852195423624,2.0,1.4285714285714286
2025,REG,9,MIN,27,DET,24,-3,51,0,410,-550,9.5,-108,-112,47.5,-105,-115,0,0.7142857142857143,30.714285714285715,21.571428571428573,0.3625541125541126,0.6508658008658009,3.2857142857142856,0.8571428571428571,0.42857142857142855,22.142857142857142,23.142857142857142,0.2964440321583178,0.6598869617777181,2.5714285714285716,-0.2857142857142857
2025,REG,9,CAR,16,GB,13,-3,29,0,650,-1000,12.5,-102,-118,43.5,-115,-105,0,0.8571428571428571,27.571428571428573,21.428571428571427,0.41776654717831185,0.7034565580618214,3.0,0.14285714285714285,0.5,19.25,24.0,0.3244060033533718,0.624992531977826,1.625,-0.375
2025,REG,9,DEN,18,HOU,15,-3,33,0,105,-125,1.5,-110,-110,40.5,-105,-115,0,0.42857142857142855,21.857142857142858,14.714285714285714,0.32217814864873684,0.7028086992372706,2.2857142857142856,0.5714285714285714,0.75,25.875,18.875,0.34629341246988304,0.745598452591739,4.5,0.125
2025,REG,9,ATL,23,NE,24,1,47,0,205,-250,5.5,-110,-110,45.5,-112,-108,1,0.75,26.625,18.25,0.33306342780026993,0.6684884559884561,2.375,0.25,0.42857142857142855,17.142857142857142,22.0,0.36054421768707484,0.6609977324263039,2.2857142857142856,-0.2857142857142857
2025,REG,9,SF,34,NYG,24,-10,58,0,-148,124,-2.5,-120,100,47.5,-108,-112,0,0.25,21.625,26.875,0.3208770062889056,0.6960667600373482,2.375,-0.5,0.625,20.0,20.5,0.4165075341110558,0.6547759838201015,1.125,-0.625
2025,REG,9,IND,20,PIT,27,7,47,0,-185,154,-3.5,100,-120,51.5,-105,-115,1,0.5714285714285714,25.0,25.0,0.36124757595345836,0.6092687074829932,3.142857142857143,0.5714285714285714,0.875,33.75,19.25,0.4224164724164724,0.5727746212121212,2.875,1.0
2025,REG,9,NO,10,LA,34,24,44,0,750,-1200,14.0,-105,-115,44.5,-105,-115,1,0.7142857142857143,25.0,16.714285714285715,0.3253912753912754,0.7015930129873077,3.7142857142857144,0.42857142857142855,0.125,16.0,26.125,0.3386849261849262,0.7009123186754765,2.125,-0.25
2025,REG,9,JAX,30,LV,29,-1,59,1,-130,110,-2.5,-105,-115,43.5,-105,-115,0,0.2857142857142857,14.714285714285714,25.714285714285715,0.3051820728291316,0.6010404161664666,2.142857142857143,-0.7142857142857143,0.5714285714285714,20.857142857142858,22.142857142857142,0.31074032176973354,0.6334031048316763,1.1428571428571428,1.1428571428571428
2025,REG,9,KC,21,BUF,28,7,49,0,-135,114,-2.5,-105,-115,53.5,-115,-105,1,0.7142857142857143,29.571428571428573,20.857142857142858,0.39382055852644093,0.6513486513486514,3.142857142857143,0.2857142857142857,0.625,26.75,16.375,0.3957395647653001,0.6767737470862472,2.125,0.625
2025,REG,9,SEA,38,WAS,14,-24,52,0,-148,124,-2.5,-120,100,47.5,-115,-105,0,0.375,23.375,24.75,0.3166132478632479,0.6364636186182239,2.75,-0.625,0.7142857142857143,27.571428571428573,19.428571428571427,0.31703772418058135,0.658298319327731,3.2857142857142856,-0.2857142857142857
2025,REG,10,PHI,10,GB,7,-3,17,0,-110,-110,1.5,-122,102,45.5,-108,-112,0,0.75,25.75,20.75,0.42804572878102287,0.698857821637427,2.75,0.0,0.75,26.0,23.125,0.30025963619713625,0.6243604628086052,2.0,0.5
2025,REG,10,PIT,10,LAC,25,15,35,0,136,-162,3.0,-118,-102,45.5,-115,-105,1,0.6666666666666666,23.88888888888889,21.444444444444443,0.46265082956259423,0.7039051348261874,2.888888888888889,-0.4444444444444444,0.625,25.25,24.375,0.35455316742081455,0.6045386904761905,3.375,0.875
2025,REG,10,DET,44,WAS,22,-22,66,0,-455,350,-8.5,-105,-115,49.5,-112,-108,0,0.3333333333333333,22.333333333333332,26.22222222222222,0.3258784425451092,0.6120417350680509,2.4444444444444446,-0.6666666666666666,0.625,29.875,22.25,0.35012958532695376,0.6587932900432901,3.5,0.75
2025,REG,10,LA,42,SF,26,-16,68,0,-258,210,-5.5,-115,-105,49.5,-110,-110,0,0.6666666666666666,21.555555555555557,20.88888888888889,0.42578447476538295,0.6534516681575505,1.2222222222222223,-0.6666666666666666,0.75,26.125,15.875,0.34721736596736597,0.7111161085861164,3.375,0.625
2025,REG,10,ARI,22,SEA,44,22,66,0,270,-340,7.0,-115,-105,44.5,-102,-118,1,0.75,28.875,18.75,0.35032467532467537,0.6510110294117646,3.375,-0.125,0.375,22.5,21.375,0.4092645202020202,0.6663407498933815,2.125,0.25
2025,REG,10,NE,28,TB,23,-5,51,0,124,-148,2.5,100,-120,48.5,-105,-115,0,0.75,24.625,22.25,0.3386904761904762,0.6395873121976063,3.125,0.875,0.7777777777777778,26.333333333333332,18.77777777777778,0.3701304543409807,0.6942119608786277,2.2222222222222223,0.0
2025,REG,10,CLE,20,NYJ,27,7,47,0,-130,110,-1.5,-115,-105,37.5,-115,-105,1,0.125,21.0,27.625,0.32349041889483066,0.6789278531925591,1.375,-1.125,0.25,15.75,23.0,0.27089967565973755,0.6933150183150183,3.0,0.0
2025,REG,10,BAL,27,MIN,19,-8,46,0,-230,190,-4.5,-105,-115,48.5,-105,-115,0,0.5,22.75,23.25,0.2951028138528138,0.6695063547133981,2.875,-0.25,0.375,25.25,27.0,0.36141462703962707,0.6175740195477037,1.375,-0.375
2025,REG,10,LV,7,DEN,10,3,17,0,380,-500,9.5,-112,-108,42.5,-110,-110,1,0.7777777777777778,25.0,18.444444444444443,0.3522608110843405,0.754257448055402,4.444444444444445,0.1111111111111111,0.25,16.5,26.25,0.35453431372549016,0.5805978641456583,2.0,-0.625
2025,REG,10,ATL,25,IND,31,6,56,1,250,-310,6.5,-112,-108,48.5,-112,-108,1,0.7777777777777778,32.22222222222222,20.11111111111111,0.4231003564336897,0.5860560735560736,2.888888888888889,0.5555555555555556,0.375,17.875,22.25,0.3279761904761905,0.6200396825396826,2.75,0.0
2025,REG,10,NO,17,CAR,7,-10,24,0,200,-245,5.5,-112,-108,38.5,-105,-115,0,0.5555555555555556,18.88888888888889,22.77777777777778,0.32539792890670083,0.6111044728691787,1.5555555555555556,-0.2222222222222222,0.1111111111111111,15.333333333333334,27.0,0.32574462574462576,0.6785887277115347,2.111111111111111,-0.4444444444444444
2025,REG,10,NYG,20,CHI,24,4,44,0,180,-218,4.5,-108,-112,45.5,-112,-108,1,0.625,26.875,28.375,0.3800993124522536,0.6968885281385282,2.125,1.625,0.2222222222222222,21.88888888888889,27.666666666666668,0.324906545272678,0.6742815644776429,2.3333333333333335,-0.3333333333333333
2025,REG,10,JAX,29,HOU,36,7,65,0,-115,-105,-1.5,100,-120,37.5,-112,-108,1,0.375,21.0,15.125,0.30396470359705646,0.6899576118326117,2.125,0.5,0.625,22.0,23.0,0.34221028154851685,0.5917277167277167,1.25,1.0
2025,REG,10,BUF,13,MIA,30,17,43,0,-455,350,-8.5,-105,-115,50.5,-115,-105,1,0.2222222222222222,20.0,27.0,0.36396011396011396,0.5981037481037481,1.8888888888888888,-0.8888888888888888,0.75,29.375,20.875,0.4175096553773025,0.6660839160839161,3.125,0.375
2025,REG,11,WAS,13,MIA,16,3,29,1,124,-148,2.5,100,-120,47.5,-110,-110,1,0.3,21.0,25.6,0.3608974358974359,0.6070433732933733,2.0,-0.7,0.3,22.3,28.0,0.31147241647241647,0.6008375615612458,2.2,-0.6
2025,REG,11,CAR,30,ATL,27,-3,57,1,180,-218,4.5,-118,-102,42.5,-110,-110,0,0.3333333333333333,18.666666666666668,23.22222222222222,0.29153439153439153,0.6451634784968118,3.2222222222222223,0.1111111111111111,0.5,17.7,22.2,0.31785813601603075,0.6055495811378163,1.6,-0.5
2025,REG,11,TB,32,BUF,44,12,76,0,230,-285,6.0,-108,-112,46.5,-112,-108,1,0.6666666666666666,27.555555555555557,21.88888888888889,0.40584191589093555,0.6661486661486662,2.7777777777777777,0.2222222222222222,0.6666666666666666,24.444444444444443,22.88888888888889,0.34379324379324383,0.6425961293608353,2.888888888888889,0.8888888888888888
2025,REG,11,LAC,6,JAX,35,29,41,0,-155,130,-3.0,-105,-115,43.5,-110,-110,1,0.5555555555555556,22.77777777777778,24.444444444444443,0.34122395396905203,0.567646859313526,1.3333333333333333,0.8888888888888888,0.7,24.0,20.3,0.44796469397475586,0.7153328031617505,2.9,-0.3
2025,REG,11,CHI,19,MIN,17,-2,36,0,124,-148,3.0,-115,-105,47.5,-102,-118,0,0.4444444444444444,22.333333333333332,23.666666666666668,0.2819214554508671,0.6617834264119095,2.6666666666666665,-0.5555555555555556,0.6666666666666666,26.555555555555557,27.444444444444443,0.36564383329089206,0.6935305435305437,2.3333333333333335,1.5555555555555556
2025,REG,11,GB,27,NYG,20,-7,47,0,-440,340,-7.5,-110,-110,41.5,-110,-110,0,0.2,21.7,27.3,0.3257492240787435,0.6818534080298786,2.1,-0.4,0.6666666666666666,23.666666666666668,19.555555555555557,0.4201676319323378,0.6913823911630931,2.4444444444444446,-0.1111111111111111
2025,REG,11,CIN,12,PIT,34,22,46,0,205,-250,5.5,-108,-112,48.5,-110,-110,1,0.5555555555555556,23.555555555555557,24.444444444444443,0.33536039124274425,0.6133911166805903,3.5555555555555554,0.6666666666666666,0.3333333333333333,24.0,33.333333333333336,0.3656810781810782,0.5406482349206807,1.4444444444444444,-0.5555555555555556
2025,REG,11,HOU,16,TEN,13,-3,29,0,-265,215,-5.5,-108,-112,37.5,-118,-102,0,0.1111111111111111,14.444444444444445,28.555555555555557,0.252930212489036,0.6270292162449026,2.4444444444444446,-0.7777777777777778,0.4444444444444444,22.666666666666668,16.666666666666668,0.3396352920862724,0.6873697290363956,2.4444444444444446,0.4444444444444444
2025,REG,11,SF,41,ARI,22,-19,63,0,-192,160,-3.5,-105,-115,48.5,-112,-108,0,0.3333333333333333,22.444444444444443,23.88888888888889,0.4054573512906846,0.6367473332385614,2.0,0.3333333333333333,0.6,22.0,23.0,0.42070602728884465,0.6381065013417955,1.2,-0.8
2025,REG,11,SEA,19,LA,21,2,40,0,145,-175,3.0,100,-120,49.5,-105,-115,1,0.7777777777777778,27.88888888888889,17.0,0.3641932141932142,0.7015476520765479,3.0,0.7777777777777778,0.7777777777777778,30.555555555555557,19.11111111111111,0.3780663780663781,0.6481209150326797,3.5555555555555554,-0.2222222222222222
2025,REG,11,BAL,23,CLE,16,-7,39,0,-440,340,-7.5,-105,-115,37.5,-105,-115,0,0.2222222222222222,16.22222222222222,23.444444444444443,0.2758874309957901,0.6996133496133496,3.0,0.1111111111111111,0.4444444444444444,25.444444444444443,26.11111111111111,0.36570189070189074,0.6404579520162595,1.3333333333333333,0.0
2025,REG,11,KC,19,DEN,22,3,41,0,-218,180,-3.5,-120,100,44.5,-110,-110,1,0.8,23.5,17.3,0.3482847299759064,0.7538317032498617,4.6,0.0,0.5555555555555556,26.11111111111111,17.666666666666668,0.3774095276546257,0.6478729603729605,2.2222222222222223,0.4444444444444444
2025,REG,11,DET,9,PHI,16,7,25,0,130,-155,2.5,-102,-118,46.5,-108,-112,1,0.7777777777777778,24.22222222222222,21.333333333333332,0.3078331269120743,0.626415649480665,2.111111111111111,0.5555555555555556,0.6666666666666666,31.444444444444443,22.22222222222222,0.3667818536239589,0.6765031265031266,3.3333333333333335,0.6666666666666666
2025,REG,11,DAL,33,LV,16,-17,49,0,-198,164,-3.5,-115,-105,48.5,-115,-105,0,0.2222222222222222,15.444444444444445,24.444444444444443,0.3429193899782135,0.5924758792405851,2.0,-0.4444444444444444,0.3333333333333333,29.22222222222222,30.77777777777778,0.3726507697095932,0.5367065033731699,2.2222222222222223,-0.4444444444444444
2025,REG,11,NYJ,14,NE,27,13,41,0,625,-950,12.5,-105,-115,43.5,-115,-105,1,0.8,26.5,19.2,0.36645074224021595,0.6863292263292264,2.2,-0.1,0.2222222222222222,21.666666666666668,26.77777777777778,0.315324816795405,0.679514816872918,1.8888888888888888,-1.1111111111111112
2025,REG,12,NYJ,10,BAL,23,13,33,0,675,-1050,14.0,-110,-110,44.5,-102,-118,1,0.5,25.2,25.1,0.3648459873459874,0.6621264425289193,1.5,0.0,0.2,20.9,26.8,0.34093519225872165,0.6654094890317801,1.8,-1.1
2025,REG,12,BUF,19,HOU,23,4,42,0,-258,210,-5.5,-108,-112,43.5,-105,-115,1,0.5,22.0,16.3,0.3342431914490737,0.687053808764335,2.5,0.5,0.7,29.2,22.9,0.4114115704556881,0.6432837995337997,2.6,0.3
2025,REG,12,PIT,28,CHI,31,3,59,0,130,-155,3.0,-115,-105,46.5,-108,-112,1,0.7,25.8,26.4,0.3659215552249607,0.6991774891774892,2.1,1.6,0.6,24.6,23.2,0.3518243521184698,0.610875534424296,3.3,0.8
2025,REG,12,CAR,9,SF,20,11,29,0,310,-395,7.5,-115,-105,48.5,-105,-115,1,0.6363636363636364,23.727272727272727,22.90909090909091,0.41276305511107086,0.6346422739470867,1.0909090909090908,-0.45454545454545453,0.5454545454545454,18.818181818181817,22.636363636363637,0.3210475033300815,0.6154346841512616,1.4545454545454546,-0.36363636363636365
2025,REG,12,TB,7,LA,34,27,41,0,295,-375,7.0,-110,-110,49.5,100,-120,1,0.8,27.2,17.2,0.3444405594405594,0.6876428868688931,2.7,1.0,0.6,25.2,25.0,0.3656639194139194,0.6321826702709056,2.6,0.7
2025,REG,12,ATL,24,NO,10,-14,34,0,102,-122,1.5,-112,-108,41.5,-118,-102,0,0.2,15.5,25.0,0.33761460761460765,0.6857298549403812,2.1,-0.1,0.3,19.5,23.9,0.29095238095238096,0.6453530130000719,3.4,0.0
2025,REG,12,PHI,21,DAL,24,3,45,0,-162,136,-3.0,-105,-115,47.5,100,-120,1,0.4,29.6,29.3,0.37174932910227027,0.5599589299589299,2.4,-0.4,0.8,23.4,20.1,0.2981024457998142,0.6406971614556753,2.1,0.6
2025,REG,12,CLE,24,LV,10,-14,34,0,136,-162,3.0,-105,-115,35.5,-102,-118,0,0.2,15.5,25.3,0.33170437405731523,0.5968646549528903,1.9,-0.4,0.2,16.2,23.4,0.26258440218192536,0.6939377289377289,3.2,0.1
2025,REG,12,JAX,27,ARI,24,-3,51,1,-135,114,-2.5,-108,-112,47.5,-115,-105,0,0.3,22.4,25.6,0.4049116161616162,0.6397392665813719,1.9,0.0,0.6,24.0,22.6,0.3525561040266923,0.5858821733821734,1.5,0.8
2025,REG,12,SEA,30,TEN,24,-6,54,0,-950,625,-12.5,-115,-105,41.5,-110,-110,0,0.1,14.3,27.3,0.25921613860855347,0.6357548660489838,2.6,-0.8,0.7,29.4,19.3,0.38400974025974033,0.666642156862745,3.2,-0.5
2025,REG,12,IND,20,KC,23,3,43,1,180,-218,3.5,100,-120,50.5,-112,-108,1,0.5,25.4,18.1,0.37091857488916313,0.6364189976689978,2.2,0.3,0.8,32.1,20.6,0.39617493617493615,0.6274504662004662,2.9,0.4
2025,REG,12,MIN,6,GB,23,17,29,0,235,-290,6.5,-112,-108,41.5,-112,-108,1,0.7,24.0,19.6,0.44178723237546763,0.6784941520467838,2.4,0.1,0.4,21.8,23.2,0.27872930990578043,0.6587629785075606,2.6,-0.7
2025,REG,12,NYG,27,DET,34,7,61,1,675,-1050,14.0,-115,-105,50.5,100,-120,1,0.6,29.2,21.6,0.3531805913384861,0.6878001822738666,3.1,0.5,0.18181818181818182,21.545454545454547,27.272727272727273,0.3359083855261305,0.6529245858122863,2.090909090909091,-0.5454545454545454
2025,REG,12,NE,26,CIN,20,-6,46,0,-395,310,-7.5,-108,-112,50.5,-102,-118,0,0.3,22.8,33.4,0.37028944095120564,0.5365834114286127,1.4,-0.7,0.8181818181818182,26.545454545454547,18.727272727272727,0.37509508035823824,0.6628966992603357,2.1818181818181817,0.0
2025,REG,13,CHI,24,PHI,15,-9,39,0,270,-340,7.0,-105,-115,43.5,-115,-105,0,0.7272727272727273,23.181818181818183,20.454545454545453,0.30346975592190906,0.6383960209037608,2.0,0.7272727272727273,0.7272727272727273,26.272727272727273,26.545454545454547,0.3750802017196613,0.6810704447068084,2.090909090909091,1.4545454545454546
2025,REG,13,KC,28,DAL,31,3,59,0,-185,154,-3.5,-105,-115,53.5,-110,-110,1,0.45454545454545453,29.09090909090909,28.545454545454547,0.37291897051255335,0.5674951311314946,2.272727272727273,-0.5454545454545454,0.5454545454545454,25.181818181818183,18.272727272727273,0.3746318595249077,0.6370042835951928,2.0,0.09090909090909091
2025,REG,13,GB,31,DET,24,-7,55,0,130,-155,2.5,105,-125,48.5,-110,-110,0,0.6363636363636364,29.636363636363637,22.09090909090909,0.35354079732070165,0.6757779434812928,2.909090909090909,0.45454545454545453,0.7272727272727273,23.90909090909091,18.363636363636363,0.447079302159516,0.6875199362041469,2.6363636363636362,0.18181818181818182
2025,REG,13,CIN,32,BAL,14,-18,46,0,295,-375,7.0,100,-120,52.5,-115,-105,0,0.5454545454545454,25.0,23.727272727272727,0.34466518330154694,0.6597843692411662,1.6363636363636365,0.18181818181818182,0.2727272727272727,22.545454545454547,32.72727272727273,0.3561072839816155,0.5437471572427947,1.3636363636363635,-0.6363636363636364
2025,REG,13,LA,28,CAR,31,3,59,0,-575,425,-10.0,-110,-110,44.5,-105,-115,1,0.5,18.0,22.416666666666668,0.3061983066240032,0.6026099989335283,1.3333333333333333,-0.25,0.8181818181818182,27.818181818181817,16.272727272727273,0.3494914176732358,0.6806854527090948,2.8181818181818183,1.0909090909090908
2025,REG,13,NYG,15,NE,33,18,48,0,295,-375,7.0,-105,-115,46.5,-105,-115,1,0.8333333333333334,26.5,18.833333333333332,0.3758884390463338,0.6731314981314983,2.0833333333333335,0.0,0.16666666666666666,22.0,27.833333333333332,0.34495305710265667,0.652085632232691,2.1666666666666665,-0.5
2025,REG,13,SF,26,CLE,8,-18,34,0,-250,205,-5.5,-108,-112,35.5,-112,-108,0,0.2727272727272727,16.90909090909091,22.181818181818183,0.2596921138716804,0.7015595515595515,3.8181818181818183,0.0,0.6666666666666666,23.416666666666668,21.75,0.4232379287236098,0.6531839892134009,1.0833333333333333,-0.5
